Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
4636,1.119067571,0.973942514,0.231889387,0.876068107,1.075821353,-0.691915285,-2.241155713,0.086221071,1.342783042,0.001432961,-0.917416518,-1.817507833,2.679274232,0.632534968,0.284193254,-1.044631066,-0.517261049,-0.035186166,0.742014867,-0.402096933,-0.071681497,-0.561978357,-0.082070023,-0.974335709,-0.398583952,0.096951076,0.312935225,0.275142438,3.98,0
4657,-1.12197239,0.752912523,2.499628778,-0.459361878,-0.716426372,-1.412944003,-0.995747465,0.306857535,0.746989617,0.198123031,-0.39966144,-0.434011189,2.625823906,2.677154264,0.699671038,0.710090614,-0.230823815,-0.146973082,0.643767282,-0.007621112,0.331526645,-0.846242088,-0.469767974,-0.33169136,0.096540687,0.141188787,0.071089388,0.047393035,15.95,0
4696,-1.936988386,-0.01747164,1.445999505,-0.712538296,-0.21298202,-0.737751951,-0.607138157,0.607331061,1.195058658,-1.075740389,0.019688539,-1.383185783,-0.529641431,0.150405582,-0.492782519,0.608568229,-0.260593592,-0.213778694,-0.86849514,-0.11900041,0.065830387,-0.034918364,-0.066667877,0.096764668,0.332717155,1.066733175,-0.010815739,-0.218538442,85.06,0
4714,1.00769919,-0.08132288,0.2902698,-0.218813117,-0.688892077,-0.954752933,-0.857002812,0.696560271,1.21136487,-1.559815634,-0.330942228,-1.176639508,2.531488605,2.629520483,1.050770559,0.80070469,-0.351323587,-0.15443253,0.092482537,0.022173877,-0.045470378,-0.398992888,-0.191859569,0.328622392,0.545575294,1.081568188,0.046135348,0.026795567,1,0
4764,-1.561553694,-0.238326565,1.854966034,-0.868920803,-0.067353559,2.973917706,-0.768360506,0.741484257,-0.879821707,0.414978039,0.941216977,-2.708513295,2.074947888,1.757749333,-2.000203309,0.417881919,-0.031329465,-1.070196798,-0.85980015,-0.204796297,-0.064117197,-0.124068566,-0.019458914,-0.42640837,0.115595943,0.82724647,0.348996123,0.281827587,56.66,0
4833,-1.73405465,-0.561842375,0.663075748,-3.059207178,0.300296628,-1.114215574,-0.489942908,0.15586553,0.974956559,-0.953130093,-0.113370976,-0.789504556,2.211279867,1.893637868,-0.696128048,-0.430608883,-0.305858311,-0.097949001,-0.156151367,0.053504122,0.222558613,-0.257744142,-0.153382692,0.394379968,0.154186752,0.405407604,0.050131609,0.15345331,1,0
5048,0.843086972,0.494181149,1.381309887,-0.360477972,0.20496932,-0.489566113,-0.642777434,0.286693626,-1.272575071,-0.34926107,0.579884073,-1.894636057,1.575852362,0.792969774,0.623276853,0.548928768,-0.355180679,0.67505216,0.106856147,-0.013309493,0.209602331,-0.374373853,-0.278752525,0.976273503,-0.46221771,1.156792392,0.029435669,0.227292393,15.95,0
5095,-2.471042099,1.207818781,2.822861373,2.248959981,-0.24480897,-0.482666121,-3.004251323,0.47670246,1.204294984,0.153684433,0.270096722,-1.600047586,2.832245791,0.690298193,0.303512188,-0.018958704,0.7484591,-0.247217651,-0.151856792,0.439144933,-0.132337432,-0.624298548,-0.284601148,0.112969948,0.354149888,0.321074935,0.007695199,0.098589643,61.77,0
5096,-3.812037862,0.397860209,1.400235928,-1.769841495,0.046357609,-0.007373875,-0.560538797,1.079442584,0.673515025,-0.268639184,0.522513685,-2.206033015,2.038736838,1.626109641,-1.586753164,-0.952818339,0.889153634,0.523574343,-0.128650468,0.022689467,-0.134027468,0.401444439,-0.180665999,0.963994374,0.134674665,0.34544394,-0.135474975,0.108119561,180.18,0
5143,-0.795647385,-0.098919669,0.730117861,-0.862085626,-0.212336839,-0.474320641,-1.78290222,1.112095223,0.150258949,-0.320041162,2.26984432,1.108258753,-0.260586246,0.128015926,-0.107515758,-0.729934803,-0.048940573,0.069748053,0.754919834,0.156185817,0.086200064,-0.821867312,0.902410908,0.940352255,0.351538335,0.891561243,0.255785874,0.017846844,6.72,0
5162,0.381083486,1.010171167,0.088486147,-2.308219575,-0.257465637,-0.067131133,0.065990041,1.216255458,-0.461722541,-0.124310353,0.721237821,-2.078483194,0.236386315,0.378799944,0.253165066,0.380143774,-0.203603002,0.261300599,1.482362193,0.076335559,0.11508785,0.002023786,-1.831443189,-0.398457616,-0.324408549,0.027942792,-0.014414471,-0.245384091,35.99,0
5167,1.177085532,-0.010681364,2.213699863,1.137907826,-0.385266556,-0.874738478,-0.727694604,-0.423669808,-0.529066068,0.291892278,1.658749538,1.130222527,2.001876268,1.605946858,-1.291451481,-0.160591218,0.100304465,1.243529962,-0.177536459,-0.057267031,0.078360654,-0.779120045,0.018555835,0.127375159,0.05611975,0.377893539,-0.100169414,0.012992072,115.87,0
5197,-0.680037548,0.854159531,2.170371977,0.952064743,-0.122283692,-0.535695874,0.213436381,0.035707003,1.385559172,0.098511091,-1.177833144,-1.302932848,-0.478324599,0.307903888,-1.856596614,1.286667167,0.566799818,-0.07204377,-0.214245944,0.090841039,0.055160369,0.477443744,0.050834528,-0.333710708,-0.16423732,-0.224200161,-0.240734531,-0.161647411,204.49,0
5236,-0.626859851,4.115855375,0.788322899,-0.709377939,-0.375932477,-0.768587615,-0.610945352,0.043972418,1.393005194,0.136871309,1.110561866,0.64995243,0.125120041,0.263989381,-0.130282952,1.526209328,0.730302345,-0.025184492,0.119010576,-0.292079534,0.041939073,-0.040345916,-0.179662661,0.005224625,0.149352821,-0.02411453,0.017472955,-0.007439283,16,0
5256,-3.003579587,-0.595765275,0.822868183,-0.250976209,-0.105694547,-1.160828909,-0.477337656,0.801528774,0.977800641,-0.490689534,0.659239081,-1.491637917,0.471015077,2.071921956,-1.299859676,-0.555925897,0.6169637,2.107801662,0.05928374,0.013171372,0.272290222,-0.535622637,-0.13414587,0.425692265,0.156868099,0.468038941,0.013115203,0.171534637,1.29,0
5258,-1.476825719,0.495697939,0.535222137,-1.000740029,0.315912406,0.138487546,0.389299888,0.087915405,0.751058848,-0.836474761,0.69018727,-1.118301392,0.060851939,-0.127911241,1.240867949,0.23190615,0.044702316,-0.743298429,0.152936855,-0.141526822,0.010665806,-0.442085615,-0.330411723,-1.189154639,0.339526803,-0.395300562,-0.021089291,0.257985267,37.54,0
5294,-0.603763343,0.501008588,1.086846192,0.71054538,3.314802301,0.442220472,-0.656479457,-3.567609909,0.635638391,0.142107069,1.015679793,-1.496436447,1.753094212,2.03462991,-0.165141233,0.733331051,-0.064186084,-0.27914885,-0.373946677,0.676744015,0.028619733,0.267865412,-0.157900273,0.097936976,0.813413208,-0.060539251,-0.109722348,0.103846113,1939.3,0
5316,-0.852998904,0.922962057,-0.633288943,-2.570428778,1.230550178,0.247029764,-0.806129259,-1.446184449,-0.55669778,-0.790763056,1.337831486,-0.089454929,1.841328119,-0.699782544,-1.487606077,-0.000454867,0.277771765,-0.070767728,0.347051317,0.168992742,-0.699746864,-1.014902065,-0.022629708,0.198075204,0.34321453,-0.464501738,0.647338157,0.154765467,125.26,0
5454,-6.059893785,1.118752499,0.914718197,2.68229358,-0.822541025,-0.766828432,0.087557491,0.166542672,-0.563872931,0.033024013,1.283441137,1.283660964,0.103095265,2.581899804,-1.932610022,-0.229808734,0.265542716,-0.585152336,0.957219098,-0.328778451,-0.086165173,-0.665954933,-0.151093865,0.601289178,0.779594605,0.43028558,0.021231028,0.115099255,9.8,0
5511,-1.23362065,-0.819873626,0.606645507,-1.479925172,-0.684111211,-1.003413089,0.146690216,0.861291586,-1.878612772,0.315633632,-1.056794871,-2.563911219,1.02372612,-0.921051345,-1.518004246,0.150907812,0.936546437,1.164639438,-0.685262747,0.281825286,-0.368731885,-0.88873686,-0.154060995,0.363436052,-0.343472345,1.019654023,-0.058338225,0.149940781,32.35,0
5533,0.465073065,-0.033002727,2.468546677,0.855911926,0.125280944,0.059223683,-0.78915456,-0.084768661,0.670374501,-0.105445346,0.860164726,0.746138954,0.502911345,0.258213683,-2.140259152,-1.187294723,-0.22035982,-0.33116617,0.632075483,0.831228041,2.498246732,0.005043635,-0.285415449,0.516581511,0.144251364,-0.29814956,0.242542939,-0.324199827,11.45,0
5602,-2.189932661,0.619873408,2.429388107,1.800513584,-0.645859278,-1.807682915,-1.085695622,0.220020727,-0.909748501,-1.142378134,0.102294716,1.643163351,0.847556406,0.856860022,0.404840442,0.936272399,-0.259713077,0.668149139,-0.162469383,0.077362733,0.050955386,-0.537009919,-0.518042695,0.415229959,0.386734664,-0.379106436,0.024458313,0.213164485,1,0
5729,-1.966761017,1.198525025,0.48561286,0.469291707,-0.993955314,-0.96731827,0.828073178,-0.03477049,1.76267485,-0.447135235,1.477721703,-1.353516228,0.36571814,0.660430054,0.391761703,-1.469161662,0.930986394,0.554089362,0.336281213,-0.868565661,0.009224782,-0.904179721,-0.308124356,0.123120977,0.152410008,0.39408667,0.265038091,-0.164337976,61.92,0
5738,0.287828107,-0.414826734,0.815686846,-0.098818675,0.065312683,-0.691558169,0.068244393,0.695767032,1.299278737,-0.055057082,2.300937469,0.840904777,1.260824673,1.737776245,-0.1222891,0.223248924,-0.046107828,-0.590233815,-0.680906391,-0.168251164,-0.036071472,-0.650695169,-0.356319003,0.37720462,0.33135,-0.475792617,0.483010083,0.20243036,20.17,0
5770,0.882771541,1.398856358,1.329357731,-1.209943082,0.330837316,-0.189826628,-0.968728895,0.095916321,1.438258149,-0.244498147,0.818911895,0.960438214,0.841827666,0.869220311,0.354556093,0.953005296,-0.297213303,0.429891425,0.860502256,0.116751172,0.141185201,-1.229422162,-0.256028309,0.175897412,-0.038461608,0.473482424,-0.00176197,0.199463814,43.84,0
5812,-3.041352318,1.680985034,1.177955068,-1.192621328,-0.223126251,3.146689086,-0.346737196,0.27010367,-0.686007716,1.184814092,0.751880431,-2.107626778,0.325326728,1.898874912,-0.609201509,-1.093872406,-0.339298708,0.031954254,0.824905911,0.525985345,-0.199245814,-0.926624142,-0.349093846,0.58966955,0.507590858,1.021178733,0.499467185,0.218535479,85.14,0
5818,-1.335470322,-1.2973657,1.947263036,0.037690314,-0.467401498,0.089232209,-0.672358543,0.35191581,-0.21916419,0.216917072,1.023386748,-1.884636375,1.199866698,2.143744374,-0.628235669,-0.380080393,-0.453787969,0.41735292,-0.010290414,1.117010069,-0.155739246,0.553042484,0.079879249,-0.000393708,-0.725291426,-0.27534631,0.000935176,0.567137004,275.89,0
5844,0.565180283,2.449647448,0.848701467,1.167372734,-1.068917528,0.019578233,-0.76104692,0.102965763,1.607382911,-0.411758375,1.632838809,-1.103477397,1.97980087,0.398873058,-1.296825553,-0.828849615,1.168606475,0.839614345,-0.271793973,-0.94937251,-0.066770474,0.156615507,0.125574054,0.569067141,0.434255089,1.074966756,-0.017814421,0.017964001,0.69,0
5844,1.10924893,0.013298559,0.689314771,0.988399147,-0.691506291,-0.307132716,0.251958698,-0.220918214,-0.654132867,-0.381385196,-0.846250033,-2.687478097,1.135173017,2.246634577,-1.97989327,1.247426109,1.131615793,1.183161906,-0.020533189,0.176303071,0.004929343,-0.571101923,-0.085408829,0.000542951,0.582392166,0.768892129,-0.032630687,-0.150075011,2.69,0
5989,0.826193414,-0.216787689,0.576472462,-0.378691617,-0.730258174,-1.802374973,-1.023914462,0.300590616,0.028199597,-0.427677945,1.059158715,-0.843607035,2.72128191,2.184996913,0.084755654,0.669651346,0.429935671,0.617606545,-0.275904493,0.073391385,0.343970552,-0.306341028,-0.089735744,0.32161392,-0.317441255,-0.311886878,-0.013739364,0.208259441,15.95,0
6039,1.12247107,0.668996017,2.379751545,0.09748252,-0.721040556,3.249973054,0.205119984,0.035008916,-0.528139238,-0.447472253,2.217087465,-1.968775477,0.852155032,2.023875929,0.346227323,-0.658760416,0.456655936,0.453517327,-0.778648608,-0.13643866,-0.09241681,-0.887682054,-0.425261225,0.92471196,-0.044309636,0.007753987,0.016385583,0.278929251,5.26,0
6090,-2.19438923,-0.618923238,1.446104405,-2.291204563,-0.356564668,0.026771948,-2.221450337,0.775429035,0.159763926,-0.726653404,2.325675401,-2.08388869,-0.51435886,0.344198503,0.568127861,-1.614176757,-0.25858717,-0.374724108,0.818461729,0.175431537,0.036395836,-0.963430566,-0.356519916,-1.075593124,-0.023093879,-0.260173371,-0.545218501,0.15195172,50,0
6117,-2.15338361,-0.549387086,0.971014192,-0.552359572,-0.681540646,3.03368546,0.065007059,0.036779261,-0.658314138,-1.063087954,1.346119527,-2.639609572,3.013849733,0.253128623,-0.993277875,0.259547974,1.535659403,0.403280212,0.067114667,0.09534048,-0.13799889,-0.068042246,-0.04384316,0.40753309,-0.007559362,-0.391095981,0.042075769,-0.156320126,27.3,0
6281,0.886673378,0.225379713,1.992473926,-0.354330564,0.121267164,-0.970259414,-0.554443869,0.196373985,-1.156291607,0.259838251,0.715731469,-1.627576416,1.237543055,0.659322643,-0.369752966,1.000596985,-0.426033269,0.726716939,0.043897849,-0.008054386,0.479698522,-0.363926124,-0.438038564,0.324959276,-0.192934997,-0.325307564,0.071803761,0.04827117,15.95,0
6366,1.135655211,1.87207668,1.841138713,-0.867808348,-0.68763434,0.016216209,-0.201828582,-0.566333126,-1.423603826,0.361711,1.16825638,0.705226868,-0.571986607,0.158300721,0.277289514,1.341853556,-0.212923476,0.056980422,-0.922159148,0.246751169,-0.090099636,-0.521923417,-0.465469668,0.391434343,-0.192433651,-0.417963753,-0.128894925,0.120126462,38.57,0
6377,1.069054135,-0.502066763,1.309827683,-2.282581719,-0.349404007,-0.997842747,-0.151829717,0.098469067,1.421321372,0.115799233,0.90469408,-0.854701806,2.054628407,0.65106841,1.096804643,-0.092346099,0.361223892,-0.156875098,-0.008422808,-0.285175199,-0.186273474,-0.575763684,-0.056292818,0.023384034,-0.105655274,-0.393419461,-1.118902063,0.106332691,22.5,0
6429,-1.469321114,1.145610012,1.680846405,0.846426867,-0.467816737,-0.485503027,-0.7414311,0.013117885,1.269381838,0.057959363,0.27361537,-1.797285614,2.80838952,2.027878829,-1.559312364,0.088465485,0.034800114,0.166966948,1.218750542,-1.068819528,0.110265646,-0.787986397,-0.077107336,0.37377082,0.353837162,0.332926482,-0.146626048,-0.216796162,201.19,0
6474,1.031466622,0.04158103,3.062695893,-0.937218713,0.067330037,-2.293329746,-0.674220913,0.015075543,0.973755192,-0.526934039,-0.778132344,-2.062816403,3.02606313,2.768299631,0.617507968,-2.028415611,-0.839409874,-0.14045437,-0.5649045,0.613929878,-0.131640189,-0.327260638,-0.165557711,0.379955181,-0.423562198,-0.013568799,0.022520212,0.025543069,39.37,0
6518,0.723651691,-0.652675515,1.715275804,1.083582742,-0.256203272,0.349578357,-0.628635905,-0.079143674,-0.445298594,-0.863223739,-1.031147394,-1.75714657,1.112444919,0.193478472,-0.89514515,-0.733398237,-0.388682496,-0.736948767,-0.408294625,0.081977231,0.057601566,-0.009544302,0.01763073,0.139060936,-0.167394085,0.87530838,0.302081399,0.137383653,100.94,0
6556,1.044034297,-0.080768582,1.736602886,2.524434236,-0.548296576,-0.924360778,-0.74670457,-0.023372706,1.38588173,2.014231034,0.785328433,-1.140837368,1.92407817,0.210215992,0.543370312,-0.070430759,0.021193651,-0.303301382,0.003870316,-0.422812334,-0.008060768,-1.216642061,-0.09644361,0.92855415,0.393912221,0.004895897,-0.021624947,0.002646674,8.92,0
6635,-0.608244427,1.44603542,2.085886814,-1.578688409,-0.174114799,-0.68990494,0.242994707,-0.028610584,1.768763557,-0.83855974,-0.185895121,-2.808664773,1.820731533,0.591102685,-1.916643117,1.338312896,-0.584860529,-0.822219841,0.721874662,1.77701738,-0.083586599,-2.109545125,0.093163677,-1.113181875,-0.187479503,-0.043186907,0.028525723,0.127212987,24.97,0
6645,0.893052161,0.9935395,0.95188547,-3.288150647,-0.189169731,-1.132467649,-0.971369218,0.233717346,0.153369316,-0.351235043,-0.964673119,1.256359933,2.640823705,0.65764579,-0.566703693,0.961025423,-0.352809639,0.575021122,-0.190386195,0.070729354,0.151116315,-0.103034764,-0.400316365,-0.354562428,0.143254322,-0.16262745,0.255389627,0.051152862,15.95,0
6783,1.078423708,0.047236621,0.644690986,0.659549052,-0.981222181,-0.077116985,-0.715481255,0.690074217,-0.096969,-0.710516561,-0.098151196,0.978570217,2.004783999,1.682940161,-2.543300583,-0.695390914,-0.272610327,0.376558652,-0.892474184,0.345735913,-0.138267684,-0.625407447,-0.307444028,-0.054672047,-0.382378072,1.154675042,0.003905488,0.009487797,153.32,0
6844,1.138962842,1.725776911,2.099862552,-2.030786657,0.221368708,-0.405306394,0.008091557,0.089327018,1.480231078,-0.916963718,0.73208623,-2.17070447,-0.19118984,1.545435901,0.471189968,1.453318308,-0.374828259,0.89369048,0.627079155,-0.39466245,0.001260305,0.344323528,-1.089082838,0.136389283,-0.124768649,0.090748926,-0.19198987,0.206012151,193.89,0
6946,1.194712041,0.449449083,1.098944296,0.454543232,0.135406108,3.535496446,-0.294255723,-0.115035833,1.453114077,1.197081443,-0.045058195,-2.774887749,1.820215255,-0.328093777,0.284636679,-1.267477786,0.635832994,0.247644563,1.215880485,-0.139703742,-0.051672729,-0.043681156,-0.311292399,0.120639053,-0.455126935,0.973856165,0.224558426,0.115444475,41.36,0
7045,-0.676525031,-0.067332376,2.56443361,0.776445616,-0.492575384,-0.321929522,-0.776071054,-0.100968655,1.755609487,-0.455588165,2.370284322,-0.641253718,1.27231308,1.978490633,-0.438699511,-1.235508756,-0.692840892,0.369618011,-1.427404607,-0.114607157,0.121309216,-0.343332962,-0.257549138,0.16683689,-0.284321655,0.418683209,-0.005430582,0.123770544,9.77,0
7209,1.164695401,0.309124961,2.339364495,-2.520253501,-0.290930537,-0.480432264,-0.665838559,-0.025671188,0.208545221,-0.981404809,0.540710657,-2.642673011,2.247648038,0.516684737,-0.487191774,0.229770438,0.688486781,0.315355899,0.319650192,0.802626651,0.100252536,-0.25910109,-0.169796344,0.937350606,0.17866262,0.063196333,-0.183050531,-0.244004961,35.69,0
7218,1.051629591,1.27492571,2.133444716,-2.212406587,1.009103832,0.254759636,-1.052777468,0.534279533,1.706917835,1.139465611,-0.044890756,-2.562165725,0.369047997,1.984840827,0.364393071,-0.719888781,1.557194844,-0.893857281,1.293389055,-0.392606537,-0.024653198,0.037799802,-0.074119147,-0.397507914,0.466740353,-0.461596213,0.240147861,-0.36616775,212.36,0
7269,0.989136512,0.819346165,0.914677231,-0.281915513,-0.781472325,2.71282896,-0.857685222,0.166362648,-0.171184814,-0.401065253,1.409921323,-1.779357519,0.581012317,1.04146192,0.78189006,0.522432385,-0.108845249,0.4973639,0.995021631,0.033474065,0.247110066,-0.094482904,-0.070433501,-0.019510045,-0.468153605,-0.461776526,-0.03957525,0.033319085,15.95,0
7319,-0.632021647,1.295541762,2.720861495,1.15072074,-1.183193995,1.885740254,0.244541954,-0.074301013,1.527099225,1.799113355,0.935406541,-2.057066082,1.78528346,1.298228985,-0.688785711,-0.54064241,-0.23003394,-0.328715753,-0.766603258,1.578630825,0.316357119,-0.250821858,-0.092735737,-1.160331061,0.398629794,0.414324314,-0.311547734,0.135388409,78.95,0
7351,0.880486532,-0.121044557,1.259759737,-0.264275443,-0.260554808,-0.275672402,-0.449655488,0.07031495,1.188576512,-0.83996415,1.876566772,-2.361092799,0.938465747,0.324684987,0.397998155,-0.630980844,0.84247983,0.516288269,1.676626864,0.04670089,0.254214467,-0.185787309,-0.161112728,0.377420775,0.134541471,0.413287126,-0.026940581,0.188180278,15.95,0
7413,-1.908856829,0.591029733,0.301790121,-3.211640723,-0.21034278,-0.182475721,-0.452024177,0.60677859,-0.995631669,-0.511545542,0.707156171,1.179416584,1.940731374,0.892558437,0.896952417,1.506938086,0.805060294,-0.068584113,0.075868909,0.026930962,0.009790348,-0.789704042,-0.378837258,-0.317726893,-0.095758724,0.457024658,-0.005118231,-0.110898988,25,0
7466,1.065782453,-0.126524161,2.307196452,2.470901705,0.29436269,-0.021664806,-6.950401586,0.594942363,1.406153611,2.463413373,1.640460451,-0.364134628,0.660027314,0.011481426,0.326331926,-0.629285136,1.121858903,-0.220212678,-1.012716199,1.649059067,-0.422771586,0.258889771,-0.082453709,0.945247608,0.119219129,0.372464828,-0.021854179,0.032286459,29.99,0
7493,0.857208178,1.071337227,-0.227804739,-0.3933808,-0.654839217,-1.412922951,-0.350304732,0.228097327,-0.026757041,0.175890986,0.103258876,-1.441497911,2.505954602,2.014548453,-1.181219721,0.699298806,-0.073786558,0.452370528,-0.789382514,0.008876019,0.353954776,-1.097826262,-0.438457386,0.077424934,0.186229351,-0.195164135,0.046539382,0.022020193,15.95,0
7512,1.158499195,0.796727895,2.184480375,0.518394257,1.998572455,-1.160964615,-1.238398547,0.062038789,-0.228112628,0.116255666,-0.702267185,-2.66671074,1.039385234,0.565933424,0.347995925,0.038549443,1.459081918,0.371931159,-0.114524449,-1.068065882,0.045342097,-0.349762421,0.008779489,0.961493973,0.187887768,-0.390930154,-0.255662269,-0.025129523,153.7,0
7526,0.973710699,-0.907646031,-6.546688338,10.46653875,-2.879443357,-2.056561189,-18.62703324,-1.158703481,-7.305303194,-4.532022525,2.484026878,-6.203371231,1.674208351,-14.4842242,1.436028664,-3.882306866,8.355803479,4.069977831,0.614573098,-0.277322605,-1.365226242,-8.443429626,0.053662048,0.401351522,0.023989552,0.477927244,-0.746088281,0.16846889,30.26,1
7526,0.206235226,1.227328747,2.877571565,2.630330622,-6.74965854,-1.372781796,-1.394540747,2.496023101,0.734650193,-13.44151301,4.871370651,-4.361971691,-1.525685159,-5.304667881,-0.653964714,-7.341461811,-13.8452457,-1.448041958,-0.341606053,3.206414016,1.934399098,1.769796856,-1.216259242,0.149729053,-0.241678922,-0.462245793,-3.735722294,-0.816106571,529,1
7587,0.89908247,0.868512997,0.571059638,-0.410129509,-0.488847743,-1.546752605,-1.03672278,0.221593494,0.974510172,0.166716279,-0.265924203,1.418515466,2.136734818,1.00844424,-0.414442119,-0.410000831,-0.476481062,1.765438003,0.200210603,0.009545881,0.087324044,-0.793498821,-0.128988431,0.402081963,0.704584818,-0.317675031,0.351854588,0.198601411,15.95,0
7765,0.81322612,0.143615431,2.519008906,-0.27874342,-0.544153352,-1.55715728,-1.054591603,0.368836859,0.189904161,-0.943588971,-1.550875416,1.612215361,1.049088181,0.297901342,-0.247102296,-0.510057573,0.656153739,-0.686580621,-0.376592575,0.130354719,0.150864204,-0.098946496,-0.414868924,0.083470244,-0.132095332,-0.148461969,0.049571234,0.2346515,1,0
7858,1.082177664,-0.464541051,2.249581939,-0.011272945,-0.006169939,3.090137599,0.50803276,0.53897517,1.521635923,-0.615209456,-0.742090882,-2.34795412,2.749414521,0.116352637,-2.091818622,-0.427240664,0.041322766,0.039517521,0.213191361,0.14675596,0.039912366,0.269473302,-0.03397846,-0.398978374,-0.407518547,0.384330763,0.248674629,0.003050925,31.8,0
7891,-0.585873595,2.549031626,-3.618943938,2.299338895,-0.57120396,-4.936545352,-3.6568324,-52.33387589,-0.533219681,-8.723309014,5.759896323,-18.83062533,-1.141099363,-4.257708322,1.998524399,-6.569677606,-1.524624379,0.549507602,0.288977112,-0.353913512,0.793025736,-0.425525874,-0.296252631,-0.624486347,0.369926967,-0.275786546,-3.813012451,0.056469451,17.06,1
8029,0.417858612,0.238078072,3.024389875,-2.749043151,1.221085654,-0.667958952,-0.067641914,0.604386414,-1.000856801,-0.366386344,-0.050998618,-0.144522446,1.851459421,0.891481893,1.001748681,0.282583446,0.779115323,0.001380813,-0.568049746,-0.059657454,-0.168949916,-0.435929116,-0.147764351,0.437346516,-0.400465704,0.366368612,0.006283269,0.153112511,838.2,0
8142,-2.098109188,-3.814915043,0.73201853,-1.619733992,-0.281413129,0.067150534,-0.69554225,-0.106970036,0.596739216,-0.843060992,1.706600168,0.597806944,-0.477245803,0.200691065,-0.802321097,-0.613089555,0.685860381,0.35838694,1.404492557,0.258195847,0.105751585,0.408768012,-0.082698601,0.131918523,-0.262990498,-0.22226436,0.249264992,0.137276558,2,0
8341,0.691506464,-0.468332681,2.22898042,0.107140877,-0.129789872,3.309092595,0.214295033,1.22650056,-0.497363229,-0.701552845,2.29953087,-2.205410565,0.59208784,0.245650215,-0.665879618,0.284636735,0.443643367,1.216768493,1.260880215,1.43194202,-0.029379536,-1.553142672,-0.049594289,1.023718054,-0.112199919,-0.231123744,0.534253967,0.0259119,9.48,0
8433,-1.561607907,-0.184830638,-0.530475565,2.450231523,-0.753855937,1.12508798,-0.690298825,0.656621479,0.3844044,0.360068476,2.181179593,0.136682338,1.71312401,0.448808955,-0.152565948,0.318386858,-0.025859956,0.437642534,-0.573120873,0.149541791,0.018702363,-0.018637917,-0.191332177,0.334778079,0.11472258,0.772202317,-0.017549294,0.485337018,76.12,0
8492,-1.156858825,0.895990011,0.188946409,-0.36354335,0.315279122,-0.40539028,-1.021481306,0.25507709,-0.912728337,0.190107129,0.508575081,1.282990535,2.561064055,0.995215805,-0.248488946,0.54532351,-0.436815216,-0.449518632,0.877079563,0.042685583,0.461297532,0.022029037,-0.334716411,0.346743043,0.137289535,0.104094926,0.06290986,0.222056431,1,0
8770,1.058483123,0.373272038,0.780918231,1.318291496,-0.680652139,2.995564256,-0.698163768,-0.009651401,1.190066115,-0.449547781,-0.220708028,-0.545773826,1.925469339,0.37335495,-0.152892531,-0.36868271,0.657813352,0.371773633,2.122217189,0.333765481,-0.054962635,-1.688553252,-0.087099971,0.372319299,0.041504065,1.086241512,0.009802899,0.251525803,46.77,0
9040,-0.896334151,0.930830982,2.282548056,0.895068075,-0.068606478,2.913702845,-0.604975049,0.711721617,2.325536055,-0.367049372,-0.873056273,-2.608901282,1.303330388,1.680590513,-0.194820964,-0.603691653,-0.73171247,-0.818028709,-0.06339342,-0.141842706,-0.117229515,-0.53953874,-0.130537187,0.12366878,-0.415743743,0.31138219,0.26309033,0.159201226,2.45,0
9050,0.824691339,-0.138710593,2.668071069,-3.15239166,0.037298244,-1.629645355,-0.558858004,0.300842392,0.439970973,-0.458692581,-0.538535376,-0.753729099,1.244545453,1.031516287,0.557844136,1.108539033,-0.441730876,0.638806622,-0.082309848,-0.202895383,0.15971966,-0.272259102,-0.20518565,0.90922974,-0.095387882,0.504379073,0.049059513,0.009207162,15.95,0
9150,-2.220105908,-0.031645821,1.130563833,0.786071322,0.555999031,3.292790478,-0.701710275,-0.12231134,-0.508107652,-0.875007694,1.358511968,0.341717501,-0.405365771,1.304998916,0.913795905,-1.228324297,1.43383472,-1.666465545,1.720079728,-0.304982955,0.030146062,0.350207356,-0.259645506,0.9951218,-0.392905307,0.712424681,-0.005859537,-0.25578324,11.96,0
9150,1.159363286,-1.412029413,-0.537163445,-1.68070416,2.186176362,-0.641002487,0.357878015,0.249368356,-0.304296328,-0.815856051,0.333726992,-2.127097985,0.515619273,1.603513439,1.420092299,-0.717205135,0.349983139,-0.938377314,-0.550155058,-0.214340407,-0.168445822,-0.079611132,-0.34883603,-0.375919926,-0.481791704,-0.078931622,-0.007504801,0.020841797,81.5,0
9164,1.142467342,1.62204402,0.880785225,2.798456805,0.270238882,-0.452469973,-0.694864636,-0.064273033,1.515347876,0.127389595,1.48790822,-1.144264611,0.28148667,1.626477774,-1.082081038,-0.577539159,0.082989028,-0.514128048,0.837437427,0.137557698,-0.024645494,-2.486139165,0.096092937,0.210520899,-0.090591933,1.062436219,-0.306467511,0.019109403,134.31,0
9208,-3.141832026,-0.099279561,2.275548712,-1.909400511,0.363842017,-0.431815724,-6.83551285,0.545420265,0.813899628,2.032209061,1.426294608,0.984430592,2.617656344,-0.594293853,-0.2104589,-0.778889705,-0.539627136,0.121437454,-1.19396536,-0.425381346,-0.09193772,-0.896264114,0.399196648,0.149011482,-0.285193096,0.326556138,-0.010241622,0.200398183,54.86,0
